0.138075,-0.0392468,0.11724
0.123376,0.170659,-0.112979
-0.0599109,0.116292,-0.0768901
0.029588,0.00295882,0.0675484
-0.0440862,0.0203604,0.200892
0.178478,0.0722847,0.110919
-0.129359,0.0637876,-0.16548
-0.0868453,-0.121107,0.153671
-0.119328,-0.0126222,-0.112084
-0.136476,0.22957,-0.0726972
0.027173,0.168645,0.0890559
-0.0575874,0.0910209,0.0577149
0.0234332,0.22811,-0.0309933
0.136543,0.052698,0.163966
-0.00990855,0.201612,-0.0266741
-0.0270167,0.17109,0.231611
-0.138098,0.230731,0.0783981
-0.129578,-0.0691145,0.137291
0.194093,-0.00344283,-0.0983315
-0.151991,0.0430807,-0.0947617
-0.062688,0.251254,0.244883
0.184368,-0.0273337,0.103904
-0.00391721,0.173099,0.0970141
0.11509,0.0846426,-0.0882879
0.025055,0.247734,0.272324
0.140381,-0.00828264,0.199414
0.109992,0.0226195,0.183145
-0.0776103,0.0600418,0.26403
0.18968,0.0191349,0.00758727
0.217349,0.0301441,0.194668
0.244587,0.128456,0.186922
0.207471,0.071824,0.297588
0.0253747,0.224907,0.205687
0.232389,0.0949963,0.02233
0.250101,0.273051,-0.000935994
0.224425,0.164432,0.116781
0.121839,0.0234238,0.262401
-0.00101685,0.0928134,0.0424427
-0.0469868,0.0274939,0.178578
0.0466005,-0.0121572,0.322722
-0.0767315,-0.0265699,0.162178
0.18819,0.319901,0.342002
0.159778,0.0822753,0.271908
0.0354654,0.0496641,0.0689046
0.123795,0.0327651,0.0409559
0.184859,-0.01181,0.301388
-0.0403592,0.239029,0.0178119
0.276042,-0.0349883,0.200625
-0.0315157,0.0430249,0.315119
0.193062,0.212625,0.386962
0.157783,0.256894,0.0413922
-0.042039,0.164084,0.0392929
-0.0660374,0.040862,0.196568
0.235871,0.191327,0.318232
-0.0692245,0.0281229,0.419997
-0.00626856,0.323982,0.0741874
0.31312,-0.00737697,0.376216
-0.0550685,-0.0243354,0.401228
0.155557,0.0491489,0.101253
0.0766761,0.345211,0.367878
0.0656381,0.203994,0.275772
0.10503,0.260955,0.087856
0.138323,0.291918,0.173718
